epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
18,2020-04-27,8,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
18,2020-04-27,10,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-04-27,37,PR,Importados/Indefinidos,,city,15,,0,2,0,0.1333,,False,False
18,2020-04-27,32,PR,Iretama,4110805,city,1,9.83381,0,1,0,1.0,10169,False,False
18,2020-04-27,10,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
18,2020-04-27,20,PR,Ivaiporã,4111506,city,6,18.75938,0,2,1,0.3333,31984,False,False
18,2020-04-27,8,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-04-27,10,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-04-27,9,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-04-27,15,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-04-27,16,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-04-27,28,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-04-27,26,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-04-27,42,PR,Londrina,4113700,city,95,16.67448,0,13,0,0.1368,569733,False,False
18,2020-04-27,4,PR,Mandaguaçu,4114104,city,1,4.38231,0,0,0,0.0,22819,False,False
18,2020-04-27,7,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-04-27,26,PR,Mandirituba,4114302,city,3,11.16528,0,0,0,0.0,26869,False,False
18,2020-04-27,19,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-04-27,30,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-04-27,41,PR,Maringá,4115200,city,55,12.98192,1,5,0,0.0909,423666,False,False
18,2020-04-27,31,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-04-27,18,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-04-27,29,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-04-27,30,PR,Medianeira,4115804,city,4,8.65838,0,0,0,0.0,46198,False,False
18,2020-04-27,10,PR,Morretes,4116208,city,1,6.09533,0,0,0,0.0,16406,False,False
18,2020-04-27,6,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-04-27,10,PR,Nova Londrina,4117107,city,3,22.70491,1,0,0,0.0,13213,False,False
18,2020-04-27,18,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-04-27,24,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-04-27,26,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-04-27,1,PR,Paraíso do Norte,4118006,city,1,7.23066,1,0,0,0.0,13830,False,False
18,2020-04-27,9,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-04-27,26,PR,Paranaguá,4118204,city,14,9.03599,2,2,0,0.1429,154936,False,False
18,2020-04-27,2,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
18,2020-04-27,35,PR,Paranavaí,4118402,city,18,20.36798,2,2,0,0.1111,88374,False,False
18,2020-04-27,38,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-04-27,30,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-04-27,42,PR,Pinhais,4119152,city,20,15.13352,0,1,0,0.05,132157,False,False
18,2020-04-27,8,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-04-27,24,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-04-27,25,PR,Piraquara,4119509,city,5,4.42337,2,0,0,0.0,113036,False,False
18,2020-04-27,9,PR,Planaltina do Paraná,4119707,city,4,93.83064,0,0,0,0.0,4263,False,False
18,2020-04-27,38,PR,Ponta Grossa,4119905,city,12,3.41165,1,0,0,0.0,351736,False,False
18,2020-04-27,22,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-04-27,31,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-04-27,28,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-04-27,6,PR,Querência do Norte,4121000,city,2,16.38538,0,0,0,0.0,12206,False,False
18,2020-04-27,21,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-04-27,9,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-04-27,29,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-04-27,32,PR,Rio Negro,4122305,city,2,5.85309,0,0,0,0.0,34170,False,False
18,2020-04-27,24,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-04-27,14,PR,Santa Cruz de Monte Castelo,4123303,city,2,25.64103,0,0,0,0.0,7800,False,False
18,2020-04-27,23,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-04-27,10,PR,Santa Isabel do Ivaí,4123709,city,0,,0,0,0,0.0,8562,False,False
18,2020-04-27,16,PR,Santa Mônica,4123956,city,7,175.83522,0,1,0,0.1429,3981,False,False
18,2020-04-27,14,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-04-27,9,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-04-27,12,PR,Santo Antônio do Caiuá,4124202,city,3,113.59334,0,1,0,0.3333,2641,False,False
18,2020-04-27,14,PR,São João do Caiuá,4124905,city,9,153.71477,2,1,0,0.1111,5855,False,False
18,2020-04-27,20,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-04-27,30,PR,São José dos Pinhais,4125506,city,21,6.49471,0,0,0,0.0,323340,False,False
18,2020-04-27,26,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-04-27,25,PR,Sarandi,4126256,city,2,2.06851,0,0,0,0.0,96688,False,False
18,2020-04-27,23,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-04-27,5,PR,Siqueira Campos,4126603,city,1,4.75828,-1,1,0,1.0,21016,False,False
18,2020-04-27,9,PR,Tamboara,4126702,city,1,19.53125,0,0,0,0.0,5120,False,False
18,2020-04-27,35,PR,Telêmaco Borba,4127106,city,12,15.19487,0,0,0,0.0,78974,False,False
18,2020-04-27,26,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-04-27,30,PR,Terra Rica,4127304,city,2,11.91256,1,0,0,0.0,16789,False,False
18,2020-04-27,20,PR,Toledo,4127700,city,1,0.71106,0,0,0,0.0,140635,False,False
18,2020-04-27,14,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-04-27,38,PR,Umuarama,4128104,city,4,3.58561,0,0,0,0.0,111557,False,False
18,2020-04-27,32,PR,União da Vitória,4128203,city,6,10.4317,0,0,0,0.0,57517,False,False
18,2020-04-27,28,PR,Verê,4128609,city,3,41.3394,0,1,1,0.3333,7257,False,False
18,2020-04-27,21,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
18,2020-04-26,28,PR,Almirante Tamandaré,4100400,city,6,5.05804,0,0,0,0.0,118623,False,False
18,2020-04-26,9,PR,Alto Paraná,4100608,city,4,27.08192,0,0,0,0.0,14770,False,False
18,2020-04-26,8,PR,Amaporã,4100905,city,7,111.8747,0,0,0,0.0,6257,False,False
18,2020-04-26,14,PR,Apucarana,4101408,city,14,10.37068,0,2,0,0.1429,134996,False,False
18,2020-04-26,26,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-04-26,24,PR,Araruna,4101705,city,10,71.58196,0,1,0,0.1,13970,False,False
18,2020-04-26,26,PR,Araucária,4101804,city,6,4.17121,0,0,0,0.0,143843,False,False
18,2020-04-26,12,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
18,2020-04-26,26,PR,Assis Chateaubriand,4102000,city,9,26.9768,0,0,0,0.0,33362,False,False
18,2020-04-26,22,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
18,2020-04-26,21,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
18,2020-04-26,3,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
18,2020-04-26,5,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
18,2020-04-26,26,PR,Cambé,4103701,city,6,5.63206,0,0,0,0.0,106533,False,False
18,2020-04-26,18,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
18,2020-04-26,24,PR,Campina Grande do Sul,4104006,city,5,11.55055,0,0,0,0.0,43288,False,False
18,2020-04-26,41,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
18,2020-04-26,24,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
18,2020-04-26,33,PR,Campo Mourão,4104303,city,29,30.57169,2,4,0,0.1379,94859,False,False
18,2020-04-26,35,PR,Cascavel,4104808,city,70,21.31196,1,4,0,0.0571,328454,False,False
18,2020-04-26,29,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
18,2020-04-26,23,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
18,2020-04-26,46,PR,Cianorte,4105508,city,15,18.15541,0,1,0,0.0667,82620,False,False
18,2020-04-26,36,PR,Colombo,4105805,city,10,4.10297,0,0,0,0.0,243726,False,False
18,2020-04-26,29,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
18,2020-04-26,25,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
18,2020-04-26,8,PR,Cruzeiro do Sul,4106704,city,1,22.37637,0,0,0,0.0,4469,False,False
18,2020-04-26,46,PR,Curitiba,4106902,city,404,20.89902,3,16,2,0.0396,1933105,False,False
18,2020-04-26,9,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
18,2020-04-26,33,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
18,2020-04-26,26,PR,Fazenda Rio Grande,4107652,city,14,13.9708,0,0,0,0.0,100209,False,False
18,2020-04-26,5,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
18,2020-04-26,40,PR,Foz do Iguaçu,4108304,city,42,16.24557,0,1,1,0.0238,258532,False,False
18,2020-04-26,27,PR,Francisco Beltrão,4108403,city,3,3.29334,0,0,0,0.0,91093,False,False
18,2020-04-26,26,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
18,2020-04-26,38,PR,Guaíra,4108809,city,13,39.25239,1,1,0,0.0769,33119,False,False
18,2020-04-26,11,PR,Guairaçá,4108908,city,3,45.58578,0,1,0,0.3333,6581,False,False
18,2020-04-26,10,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
18,2020-04-26,23,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
18,2020-04-26,31,PR,Guarapuava,4109401,city,3,1.65286,0,0,0,0.0,181504,False,False
18,2020-04-26,3,PR,Guaratuba,4109609,city,1,2.69782,0,0,0,0.0,37067,False,False
18,2020-04-26,26,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
18,2020-04-26,23,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
18,2020-04-26,7,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
18,2020-04-26,9,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-04-26,36,PR,Importados/Indefinidos,,city,15,,0,2,0,0.1333,,False,False
18,2020-04-26,31,PR,Iretama,4110805,city,1,9.83381,0,1,0,1.0,10169,False,False
18,2020-04-26,9,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
18,2020-04-26,19,PR,Ivaiporã,4111506,city,6,18.75938,0,1,0,0.1667,31984,False,False
18,2020-04-26,7,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-04-26,9,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-04-26,8,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-04-26,14,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-04-26,15,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-04-26,27,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-04-26,25,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-04-26,41,PR,Londrina,4113700,city,95,16.67448,2,13,1,0.1368,569733,False,False
18,2020-04-26,3,PR,Mandaguaçu,4114104,city,1,4.38231,0,0,0,0.0,22819,False,False
18,2020-04-26,6,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-04-26,25,PR,Mandirituba,4114302,city,3,11.16528,0,0,0,0.0,26869,False,False
18,2020-04-26,18,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-04-26,29,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-04-26,40,PR,Maringá,4115200,city,54,12.74589,1,5,0,0.0926,423666,False,False
18,2020-04-26,30,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-04-26,17,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-04-26,28,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-04-26,29,PR,Medianeira,4115804,city,4,8.65838,0,0,0,0.0,46198,False,False
18,2020-04-26,9,PR,Morretes,4116208,city,1,6.09533,0,0,0,0.0,16406,False,False
18,2020-04-26,5,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-04-26,9,PR,Nova Londrina,4117107,city,2,15.13661,0,0,0,0.0,13213,False,False
18,2020-04-26,17,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-04-26,23,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-04-26,25,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-04-26,8,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-04-26,25,PR,Paranaguá,4118204,city,12,7.74513,0,2,0,0.1667,154936,False,False
18,2020-04-26,1,PR,Paranapoema,4118303,city,1,31.22073,1,0,0,0.0,3203,False,False
18,2020-04-26,34,PR,Paranavaí,4118402,city,16,18.10487,2,2,0,0.125,88374,False,False
18,2020-04-26,37,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-04-26,29,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-04-26,41,PR,Pinhais,4119152,city,20,15.13352,0,1,0,0.05,132157,False,False
18,2020-04-26,7,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-04-26,23,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-04-26,24,PR,Piraquara,4119509,city,3,2.65402,0,0,0,0.0,113036,False,False
18,2020-04-26,8,PR,Planaltina do Paraná,4119707,city,4,93.83064,0,0,0,0.0,4263,False,False
18,2020-04-26,37,PR,Ponta Grossa,4119905,city,11,3.12735,0,0,0,0.0,351736,False,False
18,2020-04-26,21,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-04-26,30,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-04-26,27,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-04-26,5,PR,Querência do Norte,4121000,city,2,16.38538,0,0,0,0.0,12206,False,False
18,2020-04-26,20,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-04-26,8,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-04-26,28,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-04-26,31,PR,Rio Negro,4122305,city,2,5.85309,0,0,0,0.0,34170,False,False
18,2020-04-26,23,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-04-26,13,PR,Santa Cruz de Monte Castelo,4123303,city,2,25.64103,0,0,0,0.0,7800,False,False
18,2020-04-26,22,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-04-26,9,PR,Santa Isabel do Ivaí,4123709,city,0,,0,0,0,0.0,8562,False,False
18,2020-04-26,15,PR,Santa Mônica,4123956,city,7,175.83522,0,1,0,0.1429,3981,False,False
18,2020-04-26,13,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-04-26,8,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-04-26,11,PR,Santo Antônio do Caiuá,4124202,city,3,113.59334,0,1,0,0.3333,2641,False,False
18,2020-04-26,13,PR,São João do Caiuá,4124905,city,7,119.55594,0,1,0,0.1429,5855,False,False
18,2020-04-26,19,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-04-26,29,PR,São José dos Pinhais,4125506,city,21,6.49471,2,0,0,0.0,323340,False,False
18,2020-04-26,25,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-04-26,24,PR,Sarandi,4126256,city,2,2.06851,0,0,0,0.0,96688,False,False
18,2020-04-26,22,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-04-26,4,PR,Siqueira Campos,4126603,city,2,9.51656,0,1,0,0.5,21016,False,False
18,2020-04-26,8,PR,Tamboara,4126702,city,1,19.53125,0,0,0,0.0,5120,False,False
18,2020-04-26,34,PR,Telêmaco Borba,4127106,city,12,15.19487,1,0,0,0.0,78974,False,False
18,2020-04-26,25,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-04-26,29,PR,Terra Rica,4127304,city,1,5.95628,0,0,0,0.0,16789,False,False
18,2020-04-26,19,PR,Toledo,4127700,city,1,0.71106,0,0,0,0.0,140635,False,False
18,2020-04-26,13,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-04-26,37,PR,Umuarama,4128104,city,4,3.58561,0,0,0,0.0,111557,False,False
18,2020-04-26,31,PR,União da Vitória,4128203,city,6,10.4317,0,0,0,0.0,57517,False,False
18,2020-04-26,27,PR,Verê,4128609,city,3,41.3394,0,0,0,0.0,7257,False,False
18,2020-04-26,20,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
17,2020-04-25,27,PR,Almirante Tamandaré,4100400,city,6,5.05804,0,0,0,0.0,118623,False,False
17,2020-04-25,8,PR,Alto Paraná,4100608,city,4,27.08192,0,0,0,0.0,14770,False,False
17,2020-04-25,7,PR,Amaporã,4100905,city,7,111.8747,0,0,0,0.0,6257,False,False
17,2020-04-25,13,PR,Apucarana,4101408,city,14,10.37068,0,2,0,0.1429,134996,False,False
17,2020-04-25,25,PR,Arapongas,4101507,city,14,11.37962,1,1,0,0.0714,123027,False,False
17,2020-04-25,23,PR,Araruna,4101705,city,10,71.58196,0,1,0,0.1,13970,False,False
17,2020-04-25,25,PR,Araucária,4101804,city,6,4.17121,0,0,0,0.0,143843,False,False
17,2020-04-25,11,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
17,2020-04-25,25,PR,Assis Chateaubriand,4102000,city,9,26.9768,0,0,0,0.0,33362,False,False
17,2020-04-25,21,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
17,2020-04-25,20,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
17,2020-04-25,2,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
17,2020-04-25,4,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
17,2020-04-25,25,PR,Cambé,4103701,city,6,5.63206,1,0,0,0.0,106533,False,False
17,2020-04-25,17,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
17,2020-04-25,23,PR,Campina Grande do Sul,4104006,city,5,11.55055,0,0,0,0.0,43288,False,False
17,2020-04-25,40,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
17,2020-04-25,23,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
17,2020-04-25,32,PR,Campo Mourão,4104303,city,27,28.4633,0,4,0,0.1481,94859,False,False
17,2020-04-25,34,PR,Cascavel,4104808,city,69,21.00751,1,4,1,0.058,328454,False,False
17,2020-04-25,28,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
17,2020-04-25,22,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
17,2020-04-25,45,PR,Cianorte,4105508,city,15,18.15541,0,1,0,0.0667,82620,False,False
17,2020-04-25,35,PR,Colombo,4105805,city,10,4.10297,0,0,0,0.0,243726,False,False
17,2020-04-25,28,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
17,2020-04-25,24,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
17,2020-04-25,7,PR,Cruzeiro do Sul,4106704,city,1,22.37637,0,0,0,0.0,4469,False,False
17,2020-04-25,45,PR,Curitiba,4106902,city,401,20.74383,4,14,0,0.0349,1933105,False,False
17,2020-04-25,8,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
17,2020-04-25,32,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
17,2020-04-25,25,PR,Fazenda Rio Grande,4107652,city,14,13.9708,5,0,0,0.0,100209,False,False
17,2020-04-25,4,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
17,2020-04-25,39,PR,Foz do Iguaçu,4108304,city,42,16.24557,2,0,0,0.0,258532,False,False
17,2020-04-25,26,PR,Francisco Beltrão,4108403,city,3,3.29334,0,0,0,0.0,91093,False,False
17,2020-04-25,25,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
17,2020-04-25,37,PR,Guaíra,4108809,city,12,36.23298,2,1,0,0.0833,33119,False,False
17,2020-04-25,10,PR,Guairaçá,4108908,city,3,45.58578,0,1,1,0.3333,6581,False,False
17,2020-04-25,9,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
17,2020-04-25,22,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
17,2020-04-25,30,PR,Guarapuava,4109401,city,3,1.65286,0,0,0,0.0,181504,False,False
17,2020-04-25,2,PR,Guaratuba,4109609,city,1,2.69782,0,0,0,0.0,37067,False,False
17,2020-04-25,25,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
17,2020-04-25,22,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
17,2020-04-25,6,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
17,2020-04-25,8,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
17,2020-04-25,35,PR,Importados/Indefinidos,,city,15,,1,2,0,0.1333,,False,False
17,2020-04-25,30,PR,Iretama,4110805,city,1,9.83381,0,1,0,1.0,10169,False,False
17,2020-04-25,8,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
17,2020-04-25,18,PR,Ivaiporã,4111506,city,6,18.75938,0,1,0,0.1667,31984,False,False
17,2020-04-25,6,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
17,2020-04-25,8,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
17,2020-04-25,7,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
17,2020-04-25,13,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
17,2020-04-25,14,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
17,2020-04-25,26,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
17,2020-04-25,24,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
17,2020-04-25,40,PR,Londrina,4113700,city,93,16.32344,0,12,2,0.129,569733,False,False
17,2020-04-25,2,PR,Mandaguaçu,4114104,city,1,4.38231,0,0,0,0.0,22819,False,False
17,2020-04-25,5,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
17,2020-04-25,24,PR,Mandirituba,4114302,city,3,11.16528,0,0,0,0.0,26869,False,False
17,2020-04-25,17,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
17,2020-04-25,28,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
17,2020-04-25,39,PR,Maringá,4115200,city,53,12.50985,0,5,0,0.0943,423666,False,False
17,2020-04-25,29,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
17,2020-04-25,16,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
17,2020-04-25,27,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
17,2020-04-25,28,PR,Medianeira,4115804,city,4,8.65838,0,0,0,0.0,46198,False,False
17,2020-04-25,8,PR,Morretes,4116208,city,1,6.09533,0,0,0,0.0,16406,False,False
17,2020-04-25,4,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
17,2020-04-25,8,PR,Nova Londrina,4117107,city,2,15.13661,0,0,0,0.0,13213,False,False
17,2020-04-25,16,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
17,2020-04-25,22,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
17,2020-04-25,24,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
17,2020-04-25,7,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
17,2020-04-25,24,PR,Paranaguá,4118204,city,12,7.74513,0,2,0,0.1667,154936,False,False
